//맵번호	부모맵	맵이름	배경음	필드이펙트	속성
//맵번호(0~65535)
//맵이름(한글15자	 영문31자)
//속성
//1: 건물내부
//2: 말하기 금지
//4: 귓속말 금지
//8: 마법사용 금지
//16: 사냥터
//32: PK허용
//64: 죽어도 아이템, 돈, 능력치 안떨어짐
//필드이펙트
// 1: 폭염굴
// 2: 난파선
//가상계(0번맵)는 아주 중요한 맵이니깐
//가만히 냅두시면 좋겠네여
//가상계(0번맵)가 사라지면	 
//맵서버메모리삑살납니당. 조심
=====================================================
 특별 맵
-----------------------------------------------------
000000	000000	가상계	0	0	8
000001	000001	낙랑의방	0	0	32
011000	011000	곰의계곡	999	0	64
011001	011001	말하기도우미의방	999	0	64
011002	011001	사냥도우미의방	999	0	64
011003	011001	아이템도우미의방	999	0	64
011004	011001	직업의길	999	0	64
011005	011001	직업의길(전사)	999	0	64
011006	011001	직업의길(도적)	999	0	64
011007	011001	직업의길(술사)	999	0	64
011008	011001	직업의길(도사)	999	0	64
011009	011003	방어의길	999	0	64
011010	011000	곰의깊은계곡	999	0	64
011011	011000	https://향기의나라.com/	999	0	64
011012	011012	신수의제단	109	0	72
=====================================================
 이벤트 맵 ( 012000 ~ 012180 까지 이용 가능 )
-----------------------------------------------------
012000	012000	뚝배기깨기	11	0	72
012001	012000	뚝배기깨기(서)	11	0	72
012002	012000	뚝배기깨기(동)	11	0	72
012003	012000	뚝배기깨기(옥상)	11	0	72

//식목일 나무심기
012004	012004	나무심기1	11	0	64
012005	012004	나무심기2	11	0	64
012006	012004	나무심기3	11	0	64
012007	012004	나무심기4	11	0	64
012008	012004	나무심기5	11	0	64

//서바이벌 달리기
012010	012010	출발지점	22	0	72
012011	012010	몬스터지역	12	0	72
012012	012010	미로지역	12	0	72
012013	012010	함정지역	12	0	72
012014	012010	몬스터지역	12	0	72
012015	012010	몬스터.미로.함정지역	12	0	72
012016	012010	골인지점	14	0	72
012017	012010	서바이벌부활지점	17	0	72

=====================================================
 백두촌 ( 046000 ~ 046207 까지 )
-----------------------------------------------------

46000	46000	백두촌	158	0	16
46001	46000	백두촌주막	158	0	16
46002	46000	백두촌푸줏간	158	0	16
46003	46000	백두촌대장간	158	0	16
46004	46000	백두촌포목점	158	0	16
46005	46000	백두촌좌성황	158	0	16
46006	46000	백두촌우성황	158	0	16
46007	46000	백두촌잡화점	158	0	16
46010	46000	백두산관문	156	0	16
46011	46000	삼지연	143	0	16
46012	46000	녹명봉오솔길	144	0	16
46013	46000	백두촌민가1	158	0	16
46014	46000	백두촌민가2	158	0	16
46015	46000	백두촌민가3	158	0	16
46016	46000	백두산천지	124	0	16
46020	46000	대각봉1	156	0	16
46021	46000	대각봉2	156	0	16
46022	46000	대각봉3	156	0	16
46023	46000	대각봉4	156	0	16
46024	46000	대각봉5	156	0	16
46025	46000	대각봉6	156	0	16
46026	46000	대각봉7	156	0	16
46027	46000	대각봉8	156	0	16
46028	46000	대각봉9	156	0	16
46029	46000	대각봉10	156	0	16
46030	46000	소연지봉1	120	0	16
46031	46000	소연지봉2	120	0	16
46032	46000	소연지봉3	120	0	16
46033	46000	소연지봉4	120	0	16
46034	46000	소연지봉5	120	0	16
46035	46000	소연지봉6	120	0	16
46036	46000	소연지봉7	120	0	16
46037	46000	소연지봉8	120	0	16
46038	46000	소연지봉9	120	0	16
46039	46000	소연지봉10	120	0	16
46040	46000	대연지봉1	105	0	16
46041	46000	대연지봉2	105	0	16
46042	46000	대연지봉3	105	0	16
46043	46000	대연지봉4	105	0	16
46044	46000	대연지봉5	105	0	16
46045	46000	대연지봉6	105	0	16
46046	46000	대연지봉7	105	0	16
46047	46000	대연지봉8	105	0	16
46048	46000	대연지봉9	105	0	16
46049	46000	대연지봉10	105	0	16
46050	46000	청석봉1	143	0	16
46051	46000	청석봉2	143	0	16
46052	46000	청석봉3	143	0	16
46053	46000	청석봉4	143	0	16
46054	46000	청석봉5	143	0	16
46055	46000	청석봉6	143	0	16
46056	46000	청석봉7	143	0	16
46057	46000	청석봉8	143	0	16
46058	46000	청석봉9	143	0	16
46059	46000	청석봉10	143	0	16
46060	46000	백운봉1	137	0	16
46061	46000	백운봉2	137	0	16
46062	46000	백운봉3	137	0	16
46063	46000	백운봉4	137	0	16
46064	46000	백운봉5	137	0	16
46065	46000	백운봉6	137	0	16
46066	46000	백운봉7	137	0	16
46067	46000	백운봉8	137	0	16
46068	46000	백운봉9	137	0	16
46069	46000	백운봉10	137	0	16
46070	46000	녹명봉1	145	0	16
46071	46000	녹명봉2	145	0	16
46072	46000	녹명봉3	145	0	16
46073	46000	녹명봉4	145	0	16
46074	46000	녹명봉5	145	0	16
46075	46000	녹명봉6	145	0	16
46076	46000	녹명봉7	145	0	16
46077	46000	녹명봉8	145	0	16
46078	46000	녹명봉9	145	0	16
46079	46000	녹명봉10	145	0	16
46080	46000	천문봉1	144	0	16
46081	46000	천문봉2	144	0	16
46082	46000	천문봉3	144	0	16
46083	46000	천문봉4	144	0	16
46084	46000	천문봉5	144	0	16
46085	46000	천문봉6	144	0	16
46086	46000	천문봉7	144	0	16
46087	46000	천문봉8	144	0	16
46088	46000	천문봉9	144	0	16
46089	46000	천문봉10	144	0	16
46090	46000	망천후1	155	0	16
46091	46000	망천후2	155	0	16
46092	46000	망천후3	155	0	16
46093	46000	망천후4	155	0	16
46094	46000	망천후5	155	0	16
46095	46000	망천후6	155	0	16
46096	46000	망천후7	155	0	16
46097	46000	망천후8	155	0	16
46098	46000	망천후9	155	0	16
46099	46000	망천후10	155	0	16
46100	46000	백두봉1	136	0	16
46101	46000	백두봉2	136	0	16
46102	46000	백두봉3	136	0	16
46103	46000	백두봉4	136	0	16
46104	46000	백두봉5	136	0	16
46105	46000	백두봉6	136	0	16
46106	46000	백두봉7	136	0	16
46107	46000	백두봉8	136	0	16
46108	46000	백두봉9	136	0	16
46109	46000	백두봉10	136	0	16
46110	46000	백두폭포	124	0	16
46111	46000	백두폭포1	124	0	16
46112	46000	백두폭포2	124	0	16
46113	46000	백두폭포3	124	0	16
46114	46000	백두폭포4	124	0	16
46115	46000	백두폭포5	124	0	16
46116	46000	백두폭포6	124	0	16
46117	46000	백두폭포7	124	0	16
46118	46000	백두폭포8	124	0	16
46119	46000	백두폭포9	124	0	16
46120	46000	백두폭포10	124	0	16
46121	46000	백두산천지1	124	0	16
46122	46000	백두산천지2	124	0	16
46123	46000	백두산천지3	124	0	16
46124	46000	백두산천지4	124	0	16
46125	46000	백두산천지5	124	0	16
46126	46000	백두산천지6	124	0	16
46127	46000	백두산천지7	124	0	16
46128	46000	백두산천지8	124	0	16
46129	46000	백두산천지9	124	0	16
46130	46000	백두산천지10	124	0	16
46131	46000	월요의동굴1	137	0	16
46132	46000	월요의동굴2	137	0	16
46133	46000	월요의동굴3	137	0	16
46134	46000	월요의동굴4	137	0	16
46135	46000	월요의동굴5	137	0	16
46136	46000	월요의동굴6	137	0	16
46137	46000	월요의동굴7	137	0	16
46138	46000	월요의동굴8	137	0	16
46139	46000	월요의동굴9	137	0	16
46140	46000	월요의동굴10	137	0	16
46141	46000	화요의동굴1	137	0	16
46142	46000	화요의동굴2	137	0	16
46143	46000	화요의동굴3	137	0	16
46144	46000	화요의동굴4	137	0	16
46145	46000	화요의동굴5	137	0	16
46146	46000	화요의동굴6	137	0	16
46147	46000	화요의동굴7	137	0	16
46148	46000	화요의동굴8	137	0	16
46149	46000	화요의동굴9	137	0	16
46150	46000	화요의동굴10	137	0	16
46151	46000	수요의동굴1	137	0	16
46152	46000	수요의동굴2	137	0	16
46153	46000	수요의동굴3	137	0	16
46154	46000	수요의동굴4	137	0	16
46155	46000	수요의동굴5	137	0	16
46156	46000	수요의동굴6	137	0	16
46157	46000	수요의동굴7	137	0	16
46158	46000	수요의동굴8	137	0	16
46159	46000	수요의동굴9	137	0	16
46160	46000	수요의동굴10	137	0	16
46161	46000	목요의동굴1	137	0	16
46162	46000	목요의동굴2	137	0	16
46163	46000	목요의동굴3	137	0	16
46164	46000	목요의동굴4	137	0	16
46165	46000	목요의동굴5	137	0	16
46166	46000	목요의동굴6	137	0	16
46167	46000	목요의동굴7	137	0	16
46168	46000	목요의동굴8	137	0	16
46169	46000	목요의동굴9	137	0	16
46170	46000	목요의동굴10	137	0	16
46171	46000	금요의동굴1	137	0	16
46172	46000	금요의동굴2	137	0	16
46173	46000	금요의동굴3	137	0	16
46174	46000	금요의동굴4	137	0	16
46175	46000	금요의동굴5	137	0	16
46176	46000	금요의동굴6	137	0	16
46177	46000	금요의동굴7	137	0	16
46178	46000	금요의동굴8	137	0	16
46179	46000	금요의동굴9	137	0	16
46180	46000	금요의동굴10	137	0	16
46181	46000	토요의동굴1	137	0	16
46182	46000	토요의동굴2	137	0	16
46183	46000	토요의동굴3	137	0	16
46184	46000	토요의동굴4	137	0	16
46185	46000	토요의동굴5	137	0	16
46186	46000	토요의동굴6	137	0	16
46187	46000	토요의동굴7	137	0	16
46188	46000	토요의동굴8	137	0	16
46189	46000	토요의동굴9	137	0	16
46190	46000	토요의동굴10	137	0	16
46191	46000	일요의동굴1	137	0	16
46192	46000	일요의동굴2	137	0	16
46193	46000	일요의동굴3	137	0	16
46194	46000	일요의동굴4	137	0	16
46195	46000	일요의동굴5	137	0	16
46196	46000	일요의동굴6	137	0	16
46197	46000	일요의동굴7	137	0	16
46198	46000	일요의동굴8	137	0	16
46199	46000	일요의동굴9	137	0	16
46200	46000	일요의동굴10	137	0	16
46201	46000	팔요의동굴1	137	0	16
46202	46000	팔요의동굴2	137	0	16
46203	46000	팔요의동굴3	137	0	16
46204	46000	팔요의동굴4	137	0	16
46205	46000	팔요의동굴5	137	0	16
46206	46000	팔요의동굴6	137	0	16
46207	46000	팔요의동굴7	137	0	16
46208	46000	팔요의동굴8	137	0	16
46209	46000	팔요의동굴9	137	0	16
46210	46000	팔요의동굴10	137	0	16







=====================================================
 추가 던전 ( 012242 ~ 012293 까지 )
-----------------------------------------------------
012242	002951	설원지방입구	2	0	81
012243	002951	설원지방1-1	151	0	81
012244	002951	설원지방1-2	151	0	81
012245	002951	설원지방1-3	151	0	81
012246	002951	설원지방1-4	151	0	81
012247	002951	설원지방1-5	151	0	81
012248	002951	설원1하막사	154	0	89
012249	002951	설원1상막사	154	0	89
012253	002951	설원지방1-6	152	0	81
012254	002951	설원지방1-7	152	0	81
012255	002951	설원지방1-8	152	0	81
012256	002951	설원지방1-9	152	0	81
012257	002951	설원지방1-10	152	0	81

012258	002951	설원지방2-1	151	0	81
012259	002951	설원지방2-2	151	0	81
012260	002951	설원지방2-3	151	0	81
012261	002951	설원지방2-4	151	0	81
012262	002951	설원지방2-5	151	0	81
012263	002951	설원2하막사	154	0	89
012264	002951	설원2상막사	154	0	89
012265	002951	설원지방2-6	152	0	81
012266	002951	설원지방2-7	152	0	81
012267	002951	설원지방2-8	152	0	81
012268	002951	설원지방2-9	152	0	81
012269	002951	설원지방2-10	152	0	81

012270	002951	설원지방3-1	151	0	81
012271	002951	설원지방3-2	151	0	81
012272	002951	설원지방3-3	151	0	81
012273	002951	설원지방3-4	151	0	81
012274	002951	설원지방3-5	151	0	81
012275	002951	설원3하막사	154	0	89
012276	002951	설원3상막사	154	0	89
012277	002951	설원지방3-6	152	0	81
012278	002951	설원지방3-7	152	0	81
012279	002951	설원지방3-8	152	0	81
012280	002951	설원지방3-9	152	0	81
012281	002951	설원지방3-10	152	0	81

012282	002951	설원지방4-1	151	0	81
012283	002951	설원지방4-2	151	0	81
012284	002951	설원지방4-3	151	0	81
012285	002951	설원지방4-4	151	0	81
012286	002951	설원지방4-5	151	0	81
012287	002951	설원4하막사	154	0	89
012288	002951	설원4상막사	154	0	89
012289	002951	설원지방4-6	152	0	81
012290	002951	설원지방4-7	152	0	81
012291	002951	설원지방4-8	152	0	81
012292	002951	설원지방4-9	152	0	81
012293	002951	설원지방4-10	152	0	81


=====================================================
 인스턴스 던전 ( 11700 ~ 12150 까지 )
-----------------------------------------------------
011700	011700	여우굴지하	2	0	80
011701	011700	여우굴지하1-1	4	0	80
011702	011700	여우굴지하1-2	6	0	80
011703	011700	여우굴지하1-3	131	0	80
011704	011700	여우굴지하2-1	4	0	80
